country,points,price
Austria,92,36
Austria,92,37
Austria,92,23
Italy,92,
Israel,92,29
Spain,92,70
Italy,92,25
US,92,65
Israel,92,53
US,92,40
US,92,85
Italy,92,150
Austria,92,21
Italy,92,35
US,92,28
US,92,40
Austria,92,32
France,88,14
US,88,18
Slovenia,88,15
Italy,88,13
Italy,88,35
France,88,
France,88,
France,88,24
France,88,26
France,88,17
Italy,88,17
France,88,20
Chile,88,24
Moldova,88,24
US,88,48
France,88,25
Germany,88,17
US,88,40
US,88,29
US,88,24
US,88,22
US,88,15
US,88,15
US,88,45
US,88,20
US,88,21
US,88,18
Chile,88,50
US,88,30
US,88,90
France,88,10
France,88,90
Italy,88,33
South Africa,88,22
Italy,88,62
US,88,25
US,88,36
US,88,31
US,88,29
US,88,34
US,88,50
US,88,32
France,88,65
Italy,88,25
US,88,42
US,88,25
US,88,20
Italy,88,23
Spain,87,12
US,87,12
US,87,37
Spain,87,17
Spain,87,10
US,88,16
US,88,35
France,87,25
France,87,22
US,87,25
Spain,87,17
US,87,20
US,87,45
US,87,20
Spain,87,17
US,87,14
US,87,40
US,87,30
US,87,23
Spain,87,30
US,87,29
Chile,87,23
Italy,87,48
Italy,87,16
Chile,87,30
US,87,24
US,87,34
US,87,16
Spain,87,11
US,87,28
US,87,17
US,87,11
Italy,87,23
US,87,20
Chile,87,18
US,90,22
Germany,90,20
US,90,45
US,90,23
US,90,65
US,90,29
US,90,34
Austria,90,20
Austria,90,30
Italy,90,35
Australia,90,20
France,90,35
France,90,49
Portugal,90,18
Portugal,90,
US,90,29
Italy,90,29
US,90,50
US,90,16
France,90,20
US,90,16
US,90,39
Germany,90,28
France,90,50
US,90,22
Italy,90,55
US,90,39
France,90,15
France,90,18
France,90,25
Italy,87,15
Italy,87,
US,87,8
US,87,24
US,87,55
Italy,87,16
Italy,87,
Greece,87,17
US,87,18
Italy,87,
Italy,87,22
Italy,87,
Bulgaria,87,8
Italy,87,38
US,87,34
Italy,87,20
Austria,87,20
Italy,87,
Italy,87,15
Argentina,87,11
US,86,13
South Africa,86,14
Portugal,86,6
Argentina,86,25
US,86,13
Argentina,86,9
Italy,86,10
Spain,86,15
US,86,18
Portugal,86,15
South Africa,86,15
US,86,30
US,86,38
Spain,86,14
US,86,30
Australia,86,18
US,86,20
US,86,10
US,86,35
Argentina,86,17
Spain,86,30
US,86,50
US,86,50
US,86,30
Italy,86,11
South Africa,88,11
Germany,88,49
Italy,88,21
US,88,32
Chile,88,11
US,88,20
US,88,106
France,88,
France,88,16
France,88,
France,88,32
France,88,
France,88,46
France,88,
Italy,88,
US,88,18
South Africa,88,11
US,88,30
US,88,18
Australia,88,18
US,88,20
US,88,13
US,88,35
US,88,29
Italy,88,27
US,88,23
Italy,88,27
US,88,49
US,88,19
New Zealand,88,18
Chile,84,14
Chile,84,10
France,84,15
US,84,25
Chile,84,23
US,84,26
Germany,84,20
Chile,84,26
US,84,20
Italy,84,13
Chile,84,12
Italy,84,17
US,84,14
Germany,84,69
US,84,12
US,84,10
US,84,18
US,84,20
Argentina,93,100
France,93,67
France,93,
France,93,87
France,93,189
Chile,93,90
US,93,100
US,93,100
US,93,100
France,93,130
France,93,55
France,93,
France,93,78
France,93,145
France,93,90
France,93,
US,93,60
US,93,48
US,92,48
South Africa,92,95
US,92,50
France,92,50
Austria,92,44
US,92,20
Spain,92,100
Spain,92,37
US,92,55
Portugal,92,
Italy,92,
US,92,30
US,92,29
Italy,92,22
France,92,100
US,92,22
US,92,22
Portugal,92,30
France,92,
Italy,92,29
France,92,75
US,92,26
US,92,42
US,92,100
US,92,50
US,92,40
France,92,100
US,92,34
Portugal,92,
US,91,42
Spain,91,18
US,91,85
France,91,36
US,91,32
US,91,30
US,91,60
US,91,38
US,91,65
US,91,30
US,91,32
US,91,42
US,91,20
US,91,26
US,91,48
US,91,25
Italy,91,50
Italy,91,110
Spain,91,50
US,91,24
US,91,30
Italy,91,20
France,91,30
US,91,34
France,91,50
US,91,18
Spain,91,22
US,91,60
US,91,74
US,91,45
Germany,91,53
Italy,91,50
US,91,125
US,91,25
US,91,20
Germany,91,69
France,91,26
Argentina,91,60
Argentina,91,20
US,91,22
Germany,91,117
US,91,49
Spain,91,60
US,91,17
Italy,91,60
France,91,80
US,91,28
Spain,91,45
US,91,100
US,91,70
US,91,45
Spain,91,27
France,91,44
US,91,55
US,91,35
US,91,200
Germany,91,42
US,91,48
Spain,91,50
US,91,62
US,87,15
US,87,22
US,87,21
US,87,24
Italy,87,38
Italy,87,15
Italy,87,25
Chile,87,70
Australia,87,25
Australia,87,14
US,87,50
Chile,87,20
US,87,22
US,87,40
France,87,
US,87,27
US,87,65
Italy,87,15
US,87,20
Italy,87,39
Austria,87,22
Canada,87,20
Italy,87,18
US,87,55
Italy,87,13
Italy,87,10
Italy,87,20
US,87,38
US,87,85
US,87,20
Italy,90,36
US,90,55
Canada,90,80
France,90,54
US,90,15
France,90,75
New Zealand,90,78
France,90,42
US,90,22
US,90,19
US,90,28
US,90,28
Canada,90,31
US,89,38
US,89,45
Italy,89,34
Italy,89,22
US,89,65
France,89,37
Canada,89,22
Argentina,89,11
Italy,89,
Italy,89,30
France,89,50
US,89,75
Austria,87,18
US,87,18
Italy,87,33
US,87,30
Italy,87,19
Italy,87,23
Chile,87,30
France,87,14
Chile,87,12
Italy,87,40
France,87,16
France,87,
Italy,87,15
Italy,87,25
US,87,34
Italy,87,20
Italy,87,30
Italy,87,
US,87,17
US,87,33
US,87,12
US,87,13
Italy,87,20
US,87,15
New Zealand,87,13
Italy,87,15
US,87,55
US,87,8
France,87,16
Italy,87,15
US,88,28
Italy,88,
US,88,33
US,88,25
Italy,88,78
US,88,32
Italy,88,35
Italy,88,49
US,88,15
Spain,88,
US,88,50
France,88,80
France,88,55
France,88,18
France,88,
France,88,
France,88,20
France,88,38
France,88,
France,88,
France,88,90
France,88,70
US,88,25
France,82,14
Spain,95,60
US,94,60
Austria,94,89
Spain,94,80
France,93,32
France,93,35
Spain,93,34
Spain,93,53
Austria,93,53
Austria,92,25
Spain,92,75
Spain,92,40
Austria,92,32
US,92,55
Chile,92,78
Spain,92,53
Spain,92,90
US,87,16
Italy,87,9
Chile,87,21
Chile,87,16
Chile,87,10
US,87,50
South Africa,87,36
South Africa,87,38
Italy,87,12
US,87,12
Chile,87,15
Australia,87,14
South Africa,87,11
US,87,30
US,87,14
Italy,87,15
US,87,14
South Africa,87,23
South Africa,87,17
Germany,87,12
US,87,11
South Africa,87,8
US,87,16
US,87,12
US,91,25
US,91,55
US,91,42
Australia,91,69
US,91,38
Italy,91,60
US,91,22
US,91,50
Italy,91,175
Spain,91,45
Italy,91,45
US,91,38
Australia,91,25
France,91,24
France,91,27
US,91,55
France,91,32
Spain,91,32
US,91,35
Australia,91,
US,91,18
US,91,40
US,91,30
US,91,35
Australia,91,20
Italy,91,50
France,91,
France,91,27
France,91,35
France,91,65
US,91,55
US,91,35
US,91,38
US,91,65
US,91,48
US,91,15
US,91,40
Austria,91,15
US,91,28
Italy,91,35
Italy,91,80
Canada,91,45
France,91,30
US,91,25
New Zealand,91,39
US,91,90
France,91,30
France,91,45
Italy,91,52
US,91,45
Austria,91,27
US,91,42
Austria,91,32
New Zealand,91,33
Austria,91,18
US,91,38
US,91,35
US,91,54
US,91,35
Italy,91,25
Italy,91,
Italy,91,
France,91,72
Austria,91,34
Chile,91,24
US,91,50
US,91,20
Italy,91,57
Italy,91,
Italy,91,
US,91,14
US,91,42
Italy,91,50
US,91,55
US,91,28
Italy,91,65
France,91,399
Italy,91,73
Italy,91,60
Italy,91,54
Italy,91,
Italy,85,17
US,85,15
US,85,35
Portugal,85,10
Portugal,85,16
Italy,85,
US,85,40
Portugal,85,10
Italy,85,14
US,85,16
US,85,14
US,85,24
Portugal,85,19
US,85,28
Italy,85,15
US,85,28
Spain,85,16
Portugal,85,13
US,85,12
Italy,85,
Italy,85,24
Italy,85,18
Portugal,84,18
Spain,84,15
US,84,45
Spain,84,37
Spain,84,15
US,84,18
France,84,
Spain,84,18
US,93,55
Portugal,93,80
US,93,50
France,93,30
US,93,44
US,93,48
US,93,55
Italy,93,50
US,93,55
US,93,80
Portugal,93,35
US,93,65
Italy,93,250
France,93,35
France,93,45
France,93,25
France,93,39
US,93,38
Germany,93,43
Germany,93,38
Germany,93,26
Chile,93,90
US,93,48
Portugal,93,20
Portugal,93,16
US,93,65
US,93,42
US,93,50
US,93,48
US,93,20
Italy,88,18
US,88,55
France,88,
Italy,88,13
Italy,88,25
Argentina,88,20
US,88,40
Italy,88,22
Italy,88,24
France,88,
US,88,42
France,88,41
Italy,88,18
New Zealand,88,20
Italy,88,
US,88,45
US,88,18
Argentina,88,13
Italy,88,27
Italy,88,18
US,88,14
US,88,32
France,88,
France,88,
France,88,40
France,88,
France,88,
Italy,88,22
Argentina,88,60
Argentina,88,32
US,85,11
Italy,85,16
Italy,85,9
Spain,85,11
Spain,85,14
US,85,18
US,85,11
US,85,15
US,85,30
US,85,15
Austria,85,18
Spain,85,12
Spain,85,13
US,85,15
US,85,15
Spain,85,40
US,85,16
Spain,84,14
US,84,18
US,84,40
US,84,20
US,84,18
Spain,84,17
Spain,84,18
US,84,30
US,84,13
US,84,13
US,84,13
US,84,39
US,84,25
US,88,29
France,88,18
France,88,23
US,88,30
US,88,20
US,88,15
US,88,35
US,88,12
US,88,24
Portugal,88,15
Portugal,88,16
US,88,28
US,88,20
US,88,36
US,88,25
France,88,17
France,88,12
France,88,17
France,88,15
France,88,12
France,88,15
Portugal,88,39
Portugal,88,17
US,88,25
US,88,28
US,88,55
US,88,44
France,88,13
US,88,38
Italy,88,10
US,90,36
US,90,32
US,90,49
US,90,54
Portugal,90,
France,90,64
US,90,42
US,90,32
Italy,90,19
Germany,90,18
Germany,90,23
Italy,90,17
Portugal,90,
Chile,90,25
Portugal,90,
US,90,40
France,90,22
Italy,90,20
US,90,35
Italy,90,18
Italy,90,19
Germany,90,37
Germany,90,14
Chile,81,10
US,81,10
US,81,13
Chile,81,9
US,81,14
Chile,81,12
US,80,36
US,80,10
US,80,9
US,80,13
France,99,
France,99,
France,99,
France,98,
France,98,
France,97,
France,97,
France,97,
France,97,
France,97,
France,97,
France,96,
Italy,88,
Italy,88,
US,88,30
Chile,88,30
Argentina,88,17
US,88,18
South Africa,88,20
US,88,28
US,88,23
US,88,14
US,88,12
US,88,23
France,88,86
US,88,11
France,88,
South Africa,88,45
US,88,25
France,88,
France,88,
France,88,
US,88,25
US,88,22
Italy,88,
South Africa,88,15
France,82,14
France,82,15
France,82,13
Spain,82,13
Spain,82,9
France,82,12
France,82,15
Spain,82,12
Spain,81,9
Spain,80,11
Spain,80,11
US,99,300
US,99,250
US,98,250
US,98,250
US,98,250
US,97,250
US,97,250
US,96,65
US,96,50
France,96,48
US,96,50
Germany,95,175
France,95,48
Germany,95,114
US,95,55
Germany,95,182
France,95,80
France,95,80
US,95,95
US,90,59
Italy,90,42
Italy,90,
US,90,19
US,90,25
US,90,19
Italy,90,
US,90,20
France,90,42
France,90,
Chile,90,95
Italy,90,105
US,90,15
Greece,90,50
Italy,90,90
US,90,19
US,90,50
Italy,90,40
Italy,90,
US,90,75
US,90,25
US,90,25
US,90,35
Italy,90,
US,90,36
US,90,29
US,90,25
US,90,25
Italy,90,
US,90,28
US,84,15
Argentina,84,18
US,84,13
US,84,28
Argentina,84,12
US,84,40
US,84,30
US,84,14
US,84,7
France,84,18
US,84,48
US,84,34
US,84,20
US,84,22
US,84,10
Italy,84,65
US,84,8
US,84,18
Spain,84,10
France,84,15
US,84,11
US,84,13
US,90,24
Spain,90,25
US,90,25
France,90,14
France,90,16
Spain,90,20
France,90,20
US,90,23
US,90,18
Spain,90,29
US,90,18
US,90,40
US,90,45
Spain,90,90
US,90,25
Argentina,90,25
Italy,90,25
Italy,90,30
US,90,45
US,90,45
France,89,20
US,89,22
Spain,89,45
Austria,89,24
France,89,15
Argentina,89,13
New Zealand,85,13
US,85,17
US,85,12
US,85,20
US,85,35
US,85,9
France,85,12
Spain,85,36
Spain,85,9
France,85,17
France,85,45
France,85,16
France,85,17
France,85,12
France,85,10
France,85,7
US,85,16
Spain,85,12
US,85,10
Spain,85,14
US,85,11
Spain,85,10
US,85,45
US,85,12
US,85,15
US,85,16
Spain,85,11
Italy,85,20
US,85,20
US,90,80
France,90,
Austria,90,
Spain,90,73
France,90,
US,90,50
France,90,23
US,90,24
France,90,23
Austria,90,
France,90,19
US,90,24
France,90,14
US,90,18
France,90,24
US,90,36
Italy,90,37
US,90,36
US,90,32
US,90,28
France,90,18
US,90,30
US,90,42
Italy,90,60
US,90,20
US,90,20
Italy,92,200
US,92,85
US,92,55
Austria,92,24
US,92,20
US,92,45
France,92,75
US,92,35
France,92,24
US,92,42
US,92,55
Greece,92,13
US,92,66
Italy,92,85
US,92,45
,92,21
France,92,17
Austria,92,27
US,92,40
US,92,60
US,92,75
US,92,60
US,92,37
US,92,82
Austria,92,15
Austria,92,20
France,91,65
US,91,55
Austria,91,25
South Africa,87,17
Germany,87,12
Australia,87,17
South Africa,87,8
US,87,11
Australia,87,15
US,87,15
Germany,87,15
Chile,87,16
Australia,87,11
US,87,13
US,87,15
Chile,87,10
Chile,87,11
Australia,87,15
Chile,87,25
Australia,87,12
US,87,29
US,87,14
Chile,87,17
South Africa,87,45
Chile,87,8
US,87,14
Australia,87,15
Australia,87,9
US,87,15
US,85,16
US,85,15
US,85,13
US,85,21
France,85,10
Chile,85,23
Australia,85,
US,85,15
US,85,12
US,85,42
US,85,14
US,85,35
US,85,16
Italy,85,9
France,85,
US,85,15
Italy,85,
Italy,85,16
Spain,85,18
France,85,
Italy,85,12
Italy,85,24
New Zealand,85,23
Italy,85,12
Italy,85,12
US,85,34
US,85,26
US,85,18
US,85,15
US,85,25
Australia,85,11
Australia,85,14
US,85,12
South Africa,85,35
Chile,85,12
Greece,85,20
Chile,85,12
Italy,85,11
Italy,85,15
US,85,8
Australia,85,7
Italy,85,14
Chile,85,12
Australia,85,12
US,85,40
Chile,85,12
US,85,14
US,85,9
US,88,28
US,88,26
Spain,88,25
US,88,75
Portugal,88,12
US,88,35
France,88,19
US,88,18
France,88,55
Italy,88,
Italy,88,
Portugal,88,28
Italy,88,
US,88,12
Spain,88,23
Spain,88,18
Italy,88,45
US,88,55
Spain,88,20
Argentina,88,22
Argentina,88,27
France,88,16
France,88,16
Spain,88,31
Italy,88,90
France,88,16
US,88,30
Germany,88,14
Spain,88,20
US,88,50
France,87,27
US,87,19
France,87,
France,87,
Chile,87,40
Chile,87,85
US,87,18
France,87,18
Italy,87,
US,87,22
France,87,15
US,87,12
US,87,25
US,87,26
US,87,8
US,87,13
US,87,28
US,87,18
France,87,
France,87,14
US,87,12
Argentina,86,12
US,86,22
US,86,39
Italy,86,11
Argentina,86,19
US,86,100
US,86,38
Austria,86,
US,86,25
Italy,86,
Austria,86,14
US,86,48
US,86,18
US,86,43
Argentina,86,10
US,86,16
Italy,86,15
US,86,17
Spain,86,10
US,86,15
Italy,86,
US,86,12
US,88,32
US,88,14
US,88,20
US,88,13
US,88,15
US,88,15
US,88,28
Chile,88,17
US,88,24
US,88,20
US,88,22
US,88,23
US,88,90
US,88,16
France,88,24
France,88,25
France,88,25
Chile,88,17
US,88,30
France,88,22
France,88,19
France,88,28
France,88,37
US,88,26
France,88,15
US,88,75
US,88,12
US,88,58
US,88,50
New Zealand,88,14
Italy,87,12
Italy,87,17
US,87,16
US,87,22
US,87,35
US,87,13
France,87,
US,87,20
Italy,87,18
US,87,22
Spain,87,95
Italy,87,
Italy,87,23
US,87,32
Austria,87,19
US,87,15
US,87,65
Spain,87,27
Spain,86,14
US,86,35
Italy,86,
Spain,86,9
Italy,86,13
Italy,86,22
Italy,86,10
US,86,20
Australia,86,24
US,86,15
US,86,16
US,86,17
US,90,30
US,90,42
Italy,90,39
Italy,90,
Italy,90,44
Italy,90,52
Italy,90,50
Portugal,90,60
Portugal,90,
Italy,90,
US,90,17
France,90,25
US,90,32
Italy,90,55
Italy,90,45
Portugal,90,37
Italy,90,80
Italy,90,
Spain,90,25
Portugal,89,
Italy,89,
Italy,89,45
Portugal,89,25
US,89,26
Italy,89,
Italy,89,85
US,88,10
US,88,24
Italy,88,22
Portugal,88,
Italy,88,17
Chile,88,20
Italy,88,30
Italy,88,25
Italy,88,35
France,88,20
US,88,36
US,88,18
France,88,30
Spain,88,19
US,88,45
Portugal,88,20
France,88,14
Italy,88,21
US,88,20
France,88,16
Italy,88,26
Germany,88,18
Chile,88,20
Italy,88,18
US,88,18
France,88,15
Italy,88,65
US,88,15
France,88,
Germany,88,13
Italy,90,
US,90,27
France,90,18
Italy,90,52
France,90,40
US,90,27
US,90,15
US,90,42
US,90,30
US,90,24
Italy,90,50
Italy,90,35
US,90,47
Italy,90,75
US,90,49
US,90,75
US,90,27
Italy,90,130
Italy,90,129
US,90,39
Germany,92,30
US,92,52
US,92,38
Italy,92,120
US,92,65
Portugal,92,60
US,92,45
US,92,66
US,92,28
Italy,92,80
France,92,35
Spain,92,70
US,92,36
France,92,35
US,92,45
Germany,92,54
Germany,92,34
US,92,25
Italy,92,30
US,92,45
US,92,55
France,92,17
France,92,24
Spain,92,48
US,92,35
US,92,18
US,92,45
US,92,40
Italy,92,90
US,92,50
France,87,18
France,87,19
France,87,17
France,87,15
France,87,13
US,87,60
US,87,24
Austria,87,10
France,87,15
US,87,16
US,87,15
US,87,65
France,87,17
Spain,87,15
Italy,87,15
Argentina,87,12
France,87,13
Italy,87,16
Spain,87,12
US,87,20
Spain,87,18
US,87,
France,87,10
US,87,42
US,87,14
US,87,22
US,87,18
Italy,87,13
US,87,30
US,87,35
Chile,89,17
Italy,89,25
Italy,89,22
Italy,89,65
Italy,89,130
Italy,89,135
US,89,17
Chile,89,18
US,89,20
Canada,89,41
US,89,75
US,89,12
Italy,89,26
Italy,89,35
Italy,89,46
France,89,26
Chile,89,35
France,89,26
France,89,39
US,89,30
US,89,28
US,89,15
France,89,22
US,89,55
US,89,36
US,89,30
US,89,20
Italy,89,32
Italy,89,99
Italy,89,56
US,82,20
US,82,28
US,82,17
US,82,14
US,82,25
US,82,15
US,82,10
US,82,11
Chile,82,9
US,82,18
US,82,16
US,82,27
US,82,10
US,82,26
US,82,40
US,82,29
Chile,82,15
US,81,29
US,81,25
US,81,24
US,81,10
US,81,15
US,89,30
Uruguay,89,20
US,89,24
US,89,24
US,89,22
France,89,25
Italy,89,65
France,89,20
France,89,39
US,89,30
Argentina,89,20
US,89,30
France,89,16
France,89,29
US,89,15
France,89,50
France,89,14
France,89,30
US,89,50
Italy,89,45
Israel,89,25
US,89,40
Italy,89,21
US,89,25
US,89,16
Argentina,89,19
US,89,38
US,89,40
US,89,28
Italy,89,20
Italy,87,18
Portugal,87,34
Chile,87,25
Italy,87,40
Portugal,87,20
Italy,87,20
US,87,50
US,86,18
Germany,86,13
US,86,24
Austria,86,
Portugal,86,19
Portugal,86,
Austria,86,
US,86,24
US,86,18
US,86,22
Portugal,86,12
Portugal,86,
Chile,86,13
Portugal,86,
France,86,11
Portugal,86,12
Italy,86,11
Chile,86,14
Portugal,86,9
Austria,86,22
US,86,20
Spain,92,46
South Africa,92,45
US,92,49
US,92,40
US,92,50
Spain,92,92
Portugal,92,
US,92,55
Germany,92,99
Italy,92,65
US,92,22
Germany,92,58
Australia,92,30
Italy,92,40
US,92,48
US,92,65
US,92,90
Italy,91,45
US,91,35
US,91,22
US,91,25
Spain,91,20
Italy,91,375
Portugal,91,58
US,84,16
US,84,44
US,84,17
US,84,18
Chile,84,9
US,84,11
France,84,16
Greece,84,11
US,84,12
Chile,84,21
US,84,19
Croatia,84,13
Italy,84,10
US,84,20
US,84,37
Chile,84,11
US,84,19
Chile,84,8
US,84,27
US,84,12
US,84,28
US,84,16
US,84,10
Chile,84,14
US,84,19
US,94,45
Portugal,94,60
US,94,48
US,94,60
Italy,94,38
Hungary,94,21
US,94,46
US,94,50
US,94,175
US,94,70
US,94,225
Portugal,94,38
US,94,45
US,94,75
France,94,74
France,94,45
US,94,46
US,94,25
US,94,46
US,94,52
Portugal,94,20
US,94,60
Italy,94,20
US,94,55
Portugal,94,25
US,94,50
US,94,32
US,94,60
Portugal,94,30
Italy,94,75
US,89,30
US,89,36
US,89,45
Austria,89,
US,89,45
US,89,18
France,89,49
US,89,56
US,89,18
Italy,89,
France,89,40
France,89,43
Greece,89,17
US,89,46
France,89,20
US,88,26
US,88,36
US,88,24
Italy,88,55
France,88,107
France,88,55
Italy,88,61
Italy,88,52
New Zealand,88,20
US,88,18
Greece,88,13
Australia,91,72
Australia,91,35
US,91,95
Australia,91,20
Australia,91,35
Chile,91,16
US,91,55
Australia,91,22
Australia,91,40
US,91,60
Austria,91,22
Australia,91,95
US,91,28
US,91,25
US,91,39
Italy,91,60
Australia,91,46
Germany,91,33
Austria,91,
Austria,91,30
France,91,15
France,91,10
France,91,15
Australia,91,55
Australia,91,35
Austria,91,22
US,83,38
France,83,35
Argentina,83,12
Argentina,83,15
US,83,26
US,83,50
Spain,83,10
US,83,24
US,83,15
US,83,24
Argentina,83,12
US,83,25
US,82,21
US,82,65
Spain,82,25
Italy,82,30
US,82,25
US,82,50
Argentina,82,10
Spain,82,11
US,82,15
Spain,82,16
Spain,81,18
Spain,81,9
Argentina,81,13
Argentina,81,15
US,84,35
Portugal,84,7
US,84,8
US,84,12
US,84,14
US,84,10
US,84,18
US,84,30
US,84,25
US,84,16
US,84,14
Italy,84,10
Italy,84,
France,84,11
Israel,84,36
Israel,84,12
US,84,25
Italy,84,10
US,84,45
Chile,84,
Italy,84,
Italy,84,17
France,84,10
France,88,24
Argentina,88,12
France,88,
Italy,88,17
US,88,23
US,88,15
Argentina,88,15
Spain,88,15
France,88,25
Spain,88,21
Italy,88,24
Italy,88,50
France,88,18
Italy,88,60
Spain,88,25
Italy,88,25
Italy,88,
France,88,45
Italy,88,13
Italy,88,29
Portugal,88,17
Mexico,88,22
US,86,16
France,86,
US,86,18
Italy,86,15
Italy,86,37
